Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score,CLTV,Churn Category,Churn Reason,Total Spend
9928-BZVLZ,0,58,No,0,0,No,0,United States,California,Sunset Beach,90742,33.719221,-118.073596,1107,No,0,-0.8307458144769808,Offer D,0,0.0,No,1,DSL,7,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,-0.49560411596847015,-0.7626813016388276,0.0,0,0.0,552.1,3,Stayed,20,3100,Unknown,Unknown,0.4117210449783708
2672-HUYVI,0,53,No,0,0,No,0,United States,California,Newman,95360,37.343846,-121.039391,8504,No,0,-1.0752414172472633,,1,11.81,No,1,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8753784091685812,-0.8053986252311893,0.0,0,70.86,526.16,2,Churned,68,2266,Price,Long distance charges,-0.94124312130208
8687-BAFGU,1,34,No,0,0,No,0,United States,California,Clovis,93612,36.814539,-119.711868,33856,No,0,-1.2789877528891656,Offer E,1,23.7,No,1,Fiber Optic,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.3070438351117673,-0.973664281075895,0.0,0,23.7,97.7,4,Joined,34,4148,Unknown,Unknown,-0.39270530470807075
1741-WTPON,1,42,No,0,1,Yes,3,United States,California,Westport,95488,39.724433,-123.767578,309,Yes,8,0.9622219391717579,Offer B,1,40.86,Yes,1,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,1.697967924250812,1.8920591453335847,0.0,0,2288.16,8856.06,3,Stayed,75,4937,Unknown,Unknown,1.633821988724061
6693-DJWTY,0,46,No,0,0,Yes,3,United States,California,Inglewood,90304,33.936827,-118.359824,28680,No,0,0.10648732947576899,,1,12.56,No,1,DSL,56,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,-0.304497460949366,-0.11647145863805425,0.0,0,439.6,2456.05,3,Stayed,80,5964,Unknown,Unknown,-0.032425121448650236
6114-TCFID,0,47,No,0,0,No,0,United States,California,Pismo Beach,93449,35.165668,-120.655842,8564,No,0,-0.13800827329451357,,0,0.0,No,1,Cable,28,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,-0.8395960950028577,-0.5285082875449564,0.0,0,0.0,1082.75,3,Stayed,29,5103,Unknown,Unknown,0.11587120733616076
5043-TRZWM,0,32,No,0,0,No,0,United States,California,Los Angeles,90022,34.02381,-118.156582,68701,No,0,-1.2789877528891656,,1,7.11,No,1,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.358559542116917,-0.9729802743448189,0.0,0,7.11,82.66,5,Joined,34,3503,Unknown,Unknown,-0.45859326304908377
7241-AJHFS,1,53,No,0,0,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,No,0,-0.015760471909372284,,1,6.2,Yes,1,Fiber Optic,25,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.7607144161571191,0.21447747553644636,47.87,150,198.4,3066.9300000000003,3,Stayed,66,2426,Unknown,Unknown,-0.011989218186898814
8840-DQLGN,0,65,No,1,1,No,0,United States,California,Burbank,91502,34.177267,-118.31003,11517,Yes,1,0.10648732947576899,,1,15.98,Yes,1,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1877962451998125,0.6058837788447645,0.0,0,559.3000000000001,4212.65,1,Churned,81,4745,Attitude,Attitude of support person,0.12648525011267372
8042-JVNFH,1,23,Yes,0,0,No,0,United States,California,Olancha,93549,36.296851,-117.865469,318,No,0,-1.2789877528891656,,1,35.28,No,1,Fiber Optic,51,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.21896859410296257,-0.9748337119387025,0.0,0,35.28,106.63,3,Churned,92,5730,Attitude,Attitude of support person,-0.28005815012504787
8270-RKSAP,1,30,No,0,0,No,0,United States,California,Anaheim,92801,33.844983,-117.952151,60553,No,0,-0.9529936158621221,Offer E,1,40.71,No,1,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.19071804510013865,-0.7424700059721936,0.0,0,366.39,964.29,3,Stayed,37,3198,Unknown,Unknown,-0.1817530794101364
6393-WRYZE,0,35,No,0,1,No,0,United States,California,Bridgeville,95526,40.372532,-123.525626,695,Yes,1,0.06573806234738856,,1,43.33,Yes,1,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0930738161903437,0.4091546170939915,0.0,0,1473.22,4680.77,2,Churned,87,3979,Other,Don't know,0.07185655467901876
4295-YURET,0,78,No,1,1,Yes,1,United States,California,San Quentin,94964,37.942551,-122.491642,6448,Yes,8,0.9622219391717579,Offer B,1,5.93,No,1,DSL,19,Yes,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,0.2605135191071156,0.7960817795504246,0.0,140,332.08,4556.43,4,Stayed,79,6357,Unknown,Unknown,0.2506718235357076
4662-EKDPQ,1,44,No,0,0,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,No,0,-1.238238485760785,,1,37.29,Yes,1,Cable,20,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-0.09012564792793624,-0.9541149274070765,0.0,0,74.58,192.88,1,Churned,90,5344,Competitor,Competitor made better offer,0.11159704581849741
8510-AWCXC,0,69,No,1,0,No,0,United States,California,Novato,94945,38.135897,-122.563683,16429,No,0,-0.7899965473486004,Offer D,1,7.22,Yes,1,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1977670272008092,-0.42906253473980444,0.0,0,93.86,1401.9599999999998,1,Churned,65,3269,Attitude,Attitude of support person,-0.9462318160166363
6522-YRBXD,1,68,No,1,1,No,0,United States,California,Anaheim,92802,33.807864,-117.923782,45086,Yes,3,0.10648732947576899,Offer C,1,20.44,Yes,1,Fiber Optic,18,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.9900424021800438,0.4788129799974449,0.0,0,715.4000000000001,4080.8,3,Stayed,69,2631,Unknown,Unknown,0.10542697147592811
5792-JALQC,0,78,No,1,0,No,0,United States,California,San Rafael,94901,37.972662,-122.491452,40239,No,0,0.7992248706582362,Offer B,1,34.0,Yes,1,DSL,3,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,-0.16324471593524553,0.3631275835125521,19.16,0,1768.0,4852.09,3,Stayed,71,5085,Unknown,Unknown,-0.13046923697898713
5939-XAIXZ,0,54,No,0,0,No,0,United States,California,Birds Landing,94512,38.140719,-121.838298,138,No,0,-0.5455009445783178,Offer D,1,36.88,Yes,1,DSL,27,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.28787949094770476,-0.5500655319404818,0.0,0,700.72,1734.62,3,Stayed,27,3367,Unknown,Unknown,0.15703853423669822
7234-KMNRQ,1,21,Yes,0,0,No,0,United States,California,Pacific Palisades,90272,34.079449,-118.548306,22548,No,0,-1.1567399515040242,,1,8.38,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.5209328650709681,-0.9739069931417608,0.0,0,33.52,106.97,5,Stayed,28,4345,Unknown,Unknown,1.7593238085830682
9350-VLHMB,1,38,No,0,1,Yes,3,United States,California,Volcano,95689,38.481902,-120.603668,1273,Yes,4,1.4104638775839426,Offer A,1,6.15,Yes,1,Fiber Optic,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8238627021634315,1.8060949445506091,0.0,0,412.05,6785.150000000001,4,Stayed,45,6111,Unknown,Unknown,1.1620285814902185
5110-CHOPY,0,61,No,0,0,No,0,United States,California,Carlsbad,92009,33.098018,-117.258203,43161,No,0,1.1252190076852797,,0,0.0,No,1,Cable,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,-0.3709693409560109,0.4221728097176968,0.0,0,0.0,3237.05,3,Stayed,39,4173,Unknown,Unknown,-0.4174217537121848
4832-VRBMR,1,65,No,1,1,No,0,United States,California,Parker Dam,92267,34.273872,-114.192901,131,Yes,1,1.3289653433271817,,1,16.65,Yes,1,Fiber Optic,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.2758714862086173,1.9911518624065683,0.0,0,1082.25,7874.7,3,Stayed,51,6441,Unknown,Unknown,1.6955889877105967
2829-HYVZP,1,42,No,0,0,No,0,United States,California,Fairfax,94930,37.971751,-122.611873,8486,No,0,-0.13800827329451357,,1,46.12,No,0,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.4943441130683104,-0.7538112788680995,0.0,0,1337.48,1909.68,4,Stayed,69,5696,Unknown,Unknown,0.20623185075237888
8999-EXMNO,0,48,No,0,1,Yes,3,United States,California,Dos Rios,95429,39.756049,-123.358701,91,Yes,1,-0.5455009445783178,Offer D,1,31.85,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4827115340671475,-0.8352301445994088,2.97,0,605.15,989.88,3,Stayed,26,4246,Unknown,Unknown,0.8088205423707956
0459-SPZHJ,1,19,Yes,0,1,No,0,United States,California,Garden Grove,92843,33.764018,-117.931507,43491,Yes,1,1.2474668090704208,,1,13.45,Yes,1,DSL,69,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.6227852651433307,1.3921164191167814,0.0,0,847.3499999999999,6282.35,4,Stayed,75,4652,Unknown,Unknown,0.7769039474444267
6994-ORCWG,0,33,No,0,0,No,0,United States,California,Wilseyville,95257,38.392686,-120.415951,435,No,0,-0.7492472802202199,Offer D,1,21.03,Yes,1,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,-0.3493659799538514,-0.6651110511608196,0.0,0,294.42,1067.62,5,Stayed,44,4423,Unknown,Unknown,0.26176151028189504
2947-DOMLJ,1,47,No,0,0,Yes,2,United States,California,Buena Park,90621,33.874224,-117.993368,33528,No,0,-1.2789877528891656,,1,11.86,No,1,Cable,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.47067716096597834,-0.9839905762418172,0.0,0,11.86,62.46,1,Churned,82,3677,Dissatisfaction,Service dissatisfaction,0.6019903244401287
3059-NGMXB,1,52,No,0,1,Yes,3,United States,California,San Jose,95124,37.257063,-121.923037,45257,Yes,8,-0.7492472802202199,Offer D,1,2.96,Yes,1,DSL,76,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.14751132309581955,-0.5894510808105053,0.0,0,41.44,986.09,3,Stayed,24,2871,Unknown,Unknown,-0.11052245763122891
4654-ULTTN,1,34,No,0,1,No,0,United States,California,Fillmore,93015,34.408161,-118.865111,16013,Yes,9,1.5327116789690838,Offer A,1,8.28,Yes,1,DSL,5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.33363258711442517,1.3395140950237079,0.0,0,579.5999999999999,5895.4,3,Stayed,60,6447,Unknown,Unknown,0.5113625627549497
5923-GXUOC,1,37,No,0,0,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,No,0,-0.9122443487337416,,1,8.38,No,1,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3174164112127704,-0.5290819706097297,0.0,0,83.80000000000001,1165.25,1,Churned,84,5035,Competitor,Competitor made better offer,-1.201805676057937
0570-BFQHT,0,38,No,0,0,No,0,United States,California,Anderson,96007,40.448632,-122.306657,21418,No,0,-0.9529936158621221,,1,32.57,No,1,Fiber Optic,13,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5247392421335293,-0.7177575047204141,2.28,0,293.13,944.75,3,Stayed,26,3581,Unknown,Unknown,-0.5000731477455816
5996-EBTKM,0,46,No,0,1,Yes,1,United States,California,Lakeside,92040,32.909873,-116.906774,42277,Yes,1,1.4104638775839426,Offer A,1,14.83,Yes,1,DSL,24,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.17077648109814536,1.030651958842985,0.0,0,993.61,5609.509999999999,3,Stayed,21,6079,Unknown,Unknown,0.240874057729831
9708-KFDBY,1,29,Yes,0,0,No,0,United States,California,Oceanside,92054,33.351059,-117.420557,98239,No,0,-1.2789877528891656,Offer E,1,7.32,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4694171580658184,-0.997251480931388,0.0,0,7.32,27.87,4,Joined,28,4801,Unknown,Unknown,1.879366549051385
4432-ADRLB,1,46,No,0,0,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,No,0,-1.238238485760785,,1,24.9,No,1,DSL,11,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,-0.6684310039857471,-0.9732671158772057,0.0,10,49.8,134.7,1,Churned,91,4655,Competitor,Competitor made better offer,0.8276769942108727
3370-GQEAL,1,63,No,0,1,Yes,2,United States,California,Indio,92201,33.713891,-116.237257,56307,Yes,9,-0.09725900616613313,,1,21.72,Yes,1,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.6875953481498096,0.10130745864325245,23.13,120,651.5999999999999,3258.42,3,Stayed,21,3409,Unknown,Unknown,-0.06687484020550678
6635-CPNUN,1,25,Yes,0,1,No,0,United States,California,Moreno Valley,92553,33.923149,-117.244933,61205,Yes,10,-0.178757540422894,,1,33.57,Yes,1,Fiber Optic,52,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,1.0581760791868549,0.1782692482559372,0.0,0,939.96,3624.31,5,Stayed,43,5530,Unknown,Unknown,-0.18915695324978368
3074-GQWYX,1,30,No,0,0,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,No,0,-1.1159906843756437,,1,46.88,Yes,1,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.37019212111808014,-0.8484469198224587,0.0,0,234.4,592.15,2,Churned,87,3520,Competitor,Competitor made better offer,-0.41313095859703747
1069-QJOEE,1,47,No,0,1,Yes,1,United States,California,Hayward,94541,37.674002,-122.076796,60274,No,0,-0.3010053418080353,,1,18.87,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.491020519067978,-0.7832676977708903,0.0,0,471.75,977.2,5,Stayed,76,4134,Unknown,Unknown,0.4488051409848509
6234-PFPXL,1,42,No,0,1,No,0,United States,California,Sacramento,95829,38.486502,-121.334051,11396,Yes,6,-0.42325314319317653,,1,35.62,Yes,1,Fiber Optic,29,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,1.0349109211845293,-0.02004857428959328,0.0,0,783.64,3018.59,3,Stayed,56,3207,Unknown,Unknown,-0.43802930031629783
7450-NWRTR,1,76,No,1,0,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232,No,0,-0.8307458144769808,,1,21.89,Yes,1,Fiber Optic,26,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1528985081963241,-0.47670029384926144,0.0,0,262.68,1462.8300000000002,3,Churned,91,2819,Competitor,Competitor made better offer,-0.9577656102008514
2452-SNHFZ,0,19,Yes,0,0,No,0,United States,California,Elk Creek,95939,39.53222,-122.594879,587,No,0,0.5954785350163341,,1,48.03,No,1,Fiber Optic,69,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.35523594811658493,0.5581136313357444,0.0,0,2257.41,5802.51,4,Stayed,66,4995,Unknown,Unknown,0.21153538196960245
7297-DVYGA,0,61,No,0,0,No,0,United States,California,West Covina,91790,34.066964,-117.937007,44099,No,0,0.7584756035298558,Offer B,1,29.87,No,0,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,-1.4926823160681442,-0.5663713698200041,0.0,0,1523.37,2520.32,5,Stayed,65,5089,Unknown,Unknown,-1.1321631205581286
3525-DVKFN,0,58,No,0,0,No,0,United States,California,Felton,95018,37.089111,-122.062213,8728,No,0,-0.6269994788350787,Offer D,1,30.07,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.5076384890696393,-0.8483145314228957,0.0,0,511.19,869.24,3,Stayed,44,3561,Unknown,Unknown,0.9452885469183693
7590-VHVEG,0,36,No,0,1,No,0,United States,California,Los Angeles,90001,33.973616,-118.24902,54492,No,0,-1.2789877528891656,Offer E,0,0.0,No,1,DSL,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.1603229160349193,-0.993147440544932,0.0,0,0.0,29.85,3,Joined,27,3964,Unknown,Unknown,1.4840387990053054
4057-FKCZK,1,40,No,0,1,Yes,2,United States,California,Prather,93651,37.007238,-119.505661,1314,Yes,1,1.0437204734285188,,1,29.93,Yes,1,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,0.5895493251400082,1.1242726220673607,0.0,0,1735.94,6563.99,3,Stayed,25,4348,Unknown,Unknown,0.6153247007445932
2111-DWYHN,1,31,No,0,0,No,0,United States,California,Aptos,95003,37.013471,-121.877877,24227,No,0,-1.2789877528891656,,1,18.81,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.451137391063991,-0.9970087688655225,0.0,0,18.81,39.91,5,Joined,52,2810,Unknown,Unknown,1.8559869509303801
0840-DCNZE,1,33,No,0,0,No,0,United States,California,Newport Beach,92661,33.601309,-117.902304,4242,No,0,0.5954785350163341,Offer B,1,36.78,No,1,DSL,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.7374492581547932,0.820154403537649,0.0,0,1728.66,5867.56,4,Stayed,57,5631,Unknown,Unknown,0.43913520389489863
3751-KTZEL,0,62,No,0,0,No,0,United States,California,Yorkville,95494,38.888351,-123.239647,335,No,0,-1.2789877528891656,Offer E,0,0.0,No,1,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,-0.9874960280176428,-0.990852708285838,0.0,0,0.0,35.05,1,Churned,89,3706,Competitor,Competitor offered higher download speeds,1.2629953258612614
7537-CBQUZ,1,68,No,1,0,No,0,United States,California,Castroville,95012,36.784481,-121.759054,8582,No,0,1.2474668090704208,,1,26.11,Yes,1,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.4835961112293827,2.0966212873918417,0.0,0,1644.93,8676.38,3,Stayed,24,5961,Unknown,Unknown,1.8507369068246033
8184-WMOFI,1,47,No,0,1,No,0,United States,California,Fresno,93702,36.739385,-119.753649,47999,No,0,1.2067175419420404,,1,14.05,No,1,DSL,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,0.22063039110312907,0.9739014648969345,0.0,0,871.1,5358.400000000001,3,Stayed,56,5327,Unknown,Unknown,0.2662385632296789
9185-TQCVP,1,27,Yes,0,1,No,0,United States,California,Albany,94706,37.890274,-122.295192,15882,Yes,1,-0.7492472802202199,,1,21.3,Yes,1,Fiber Optic,42,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.677624566148813,-0.5035972036938322,38.48,0,298.2,1398.92,2,Churned,91,4550,Dissatisfaction,Poor expertise of phone support,-0.5077083631974046
0419-YAAPX,1,44,No,0,1,No,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,Yes,1,0.676977069273095,Offer B,1,14.21,No,1,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.682609957149311,0.890342320039355,0.0,0,696.2900000000001,4994.24,4,Stayed,71,4696,Unknown,Unknown,0.4621112882475735
3115-JPJDD,0,43,No,0,1,No,0,United States,California,Ventura,93003,34.279221,-119.221437,46894,Yes,1,1.0844697405568993,,1,29.6,No,1,Fiber Optic,12,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.5480044001358552,1.041044448208689,0.0,0,1746.4,6385.85,3,Stayed,58,4709,Unknown,Unknown,0.5942941896393701
6376-GAHQE,1,48,No,0,0,No,0,United States,California,Dutch Flat,95714,39.197215,-120.83679,350,No,0,-1.1567399515040242,Offer E,1,42.8,No,1,Fiber Optic,28,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.4350022041245586,-0.8742847224705246,0.0,10,171.2,480.4,2,Churned,65,2140,Other,Don't know,-0.5031844285031856
5003-XZWWO,1,32,No,0,1,No,0,United States,California,Capistrano Beach,92624,33.458754,-117.665104,7465,Yes,4,1.5734609460974642,,1,15.12,Yes,1,DSL,30,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.6460504231456565,1.6224060401568017,0.0,0,1073.52,7030.370000000001,4,Stayed,33,4753,Unknown,Unknown,1.0165351100294318
0895-DQHEW,1,47,No,0,1,No,0,United States,California,Burney,96013,40.946785,-121.719489,4552,Yes,1,0.8807234049149971,,1,35.46,Yes,1,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3140928172124378,1.322899350878538,11.45,0,1914.84,7181.54,1,Churned,77,4019,Competitor,Competitor offered more data,1.157352300349679
4484-GLZOU,0,20,Yes,0,1,No,0,United States,California,San Dimas,91773,34.102119,-117.815532,33878,Yes,6,0.7992248706582362,,1,10.59,Yes,1,Fiber Optic,48,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3390197722149297,1.475896211306966,27.6,0,550.68,6147.93,2,Churned,65,4839,Other,Don't know,1.070177904257298
6771-XWBDM,0,47,No,0,1,No,0,United States,California,White Water,92282,33.972293,-116.654195,805,Yes,1,1.0029712063001384,,1,40.13,Yes,1,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.3207400052131024,1.6067400795418343,0.0,0,2287.4100000000003,8208.76,1,Churned,80,4471,Dissatisfaction,Product dissatisfaction,1.3246641962374364
6168-YBYNP,1,19,Yes,0,0,No,0,United States,California,Newhall,91321,34.370378,-118.504118,30742,No,0,1.0844697405568993,Offer B,1,48.12,Yes,1,Fiber Optic,51,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.5484061942358611,1.8708108072037066,0.0,0,2839.08,9358.83,5,Stayed,62,6047,Unknown,Unknown,1.67919966373966
9837-FWLCH,1,39,No,0,1,Yes,1,United States,California,Palm Springs,92262,33.839989,-116.659215,24924,Yes,2,-0.8307458144769808,,1,25.33,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-1.5142856770703037,-0.9008506613161876,45.46,0,303.96,497.5,3,Stayed,73,3101,Unknown,Unknown,1.2579864881485958
3178-FESZO,0,45,No,0,0,No,0,United States,California,Clements,95227,38.227285,-121.02789,722,No,0,-1.2789877528891656,Offer E,1,20.23,Yes,1,Fiber Optic,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.1794872601989819,-0.9620802961141234,0.0,0,20.23,120.48,1,Churned,91,5797,Other,Don't know,-1.5085497604832943
8417-FMLZI,1,47,No,0,1,No,0,United States,California,Santa Cruz,95060,36.993451,-122.098858,43192,Yes,1,-1.0752414172472633,,1,26.91,No,1,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.6244470621434968,-0.7955798189302591,0.0,0,161.46,639.01,1,Churned,91,4242,Dissatisfaction,Product dissatisfaction,-0.6714313440950633
0440-EKDCF,1,47,No,0,1,No,0,United States,California,Herlong,96113,40.198234,-120.18089,946,Yes,1,1.2067175419420404,Offer B,1,33.7,No,1,Cable,15,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,-0.15327393393424887,0.6499470511660178,0.0,0,2089.4,5842.6,5,Stayed,80,4404,Unknown,Unknown,-0.1849583448009235
0107-YHINA,1,59,No,0,0,No,0,United States,California,Los Angeles,90062,34.003553,-118.308933,29299,No,0,-1.2789877528891656,,1,40.71,Yes,1,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1628692901973208,-0.9623009434467286,0.0,0,40.71,140.46,1,Churned,93,4214,Competitor,Competitor had better devices,-1.4872955803732903
6921-OZMFH,1,38,No,0,1,Yes,1,United States,California,Santa Clara,95051,37.348129,-121.98469,52986,Yes,3,-1.1159906843756437,,1,18.97,Yes,1,Cable,12,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.3011738669490337,-0.8918482501458964,0.0,0,94.85,354.25,3,Stayed,46,3598,Unknown,Unknown,0.3361072298925112
3247-ZVOUO,1,77,No,1,1,No,0,United States,California,Downey,90240,33.956228,-118.120993,24908,No,0,-0.9122443487337416,Offer D,1,6.01,Yes,1,Fiber Optic,27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,0.6909189421501416,-0.6304473552085468,0.0,0,60.1,911.85,1,Churned,81,3336,Attitude,Attitude of support person,-0.6302869004095616
2057-BOYKM,0,70,No,1,1,No,0,United States,California,Inglewood,90305,33.958134,-118.330905,13779,Yes,10,1.6142102132258447,,1,28.09,Yes,1,Fiber Optic,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,1.0581760791868549,2.006619240422191,0.0,0,2022.48,8849.98,4,Stayed,78,5153,Unknown,Unknown,1.7081186344147012
9411-TPQQV,0,31,No,0,0,No,0,United States,California,Santa Barbara,93109,34.406256,-119.726936,10986,No,0,0.31023366511767114,Offer B,0,0.0,No,1,DSL,28,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,-0.3393951979528547,-0.019496955958080344,11.48,40,0.0,2264.72,3,Stayed,74,3533,Unknown,Unknown,-0.10529181618425164
