Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
8204-YJCLA,1,78,No,1,1,No,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488,Yes,1,1.6142102132258447,Offer A,0,0.0,No,Yes,DSL,24,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.001273187081200524,1.0820407226067303,0.0,0,0.0,4732.35,3,Stayed,No,68,4886,Unknown,Unknown
9774-NRNAU,1,77,No,1,1,No,0,United States,California,Cabazon,92230,33.929812,-116.76058,2355,Yes,5,-0.2195068075512744,,1,33.57,Yes,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.6659919871476498,0.012872007735098853,0.0,0,906.39,3215.94,3,Stayed,No,75,5352,Unknown,Unknown
0224-RLWWD,0,73,No,1,0,No,0,United States,California,Calexico,92231,32.690654,-115.431225,27804,No,0,-1.238238485760785,Offer E,1,23.91,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.6800635829869099,-0.9669124726981766,0.0,0,47.82,137.12,3,Joined,No,44,3805,Unknown,Unknown
3951-NJCVI,0,76,No,1,1,No,0,United States,California,Cathedral City,92234,33.829583,-116.474131,43141,Yes,10,0.391732199374432,,1,42.29,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,1.0066603721817051,0.7343667206207575,0.0,100,1776.18,5820.68,4,Stayed,No,34,2677,Unknown,Unknown
0177-PXBAT,1,78,No,1,1,No,0,United States,California,Desert Center,92239,33.889605,-115.257009,964,Yes,7,0.02498879521900814,,1,25.15,Yes,Yes,Fiber Optic,20,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.5002140812310438,0.6241313132512124,0.0,0,829.9499999999999,4524.65,3,Stayed,No,59,5655,Unknown,Unknown
2519-ERQOJ,1,74,No,1,0,No,0,United States,California,Desert Hot Springs,92241,33.832799,-116.250973,5529,No,0,0.02498879521900814,Offer C,0,0.0,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,-0.33773340095268845,-0.21035689866155582,0.0,0,0.0,1803.7,4,Stayed,No,30,5322,Unknown,Unknown
0111-KLBQG,1,71,No,1,1,Yes,1,United States,California,Morongo Valley,92256,34.097863,-116.594561,3499,Yes,9,-0.015760471909372284,Offer C,1,31.86,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,0.9701008381780505,0.25642253346468985,0.0,0,1019.52,3880.97,5,Stayed,No,62,2844,Unknown,Unknown
1996-DBMUS,0,72,No,1,1,No,0,United States,California,Palo Verde,92266,33.3249,-114.758334,291,Yes,10,0.6362278021447145,,1,12.6,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.19570343610063723,0.5580915666024839,0.0,0,604.8,4149.85,3,Stayed,No,71,5523,Unknown,Unknown
2055-SIFSS,0,75,No,1,1,No,0,United States,California,Westmorland,92281,33.03679,-115.60503,2388,Yes,5,0.9214726720433775,,1,29.53,Yes,Yes,Cable,29,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-0.4357794239624898,0.24631688563137302,0.0,0,1624.15,4462.700000000001,3,Stayed,No,24,4763,Unknown,Unknown
2806-MLNTI,1,79,No,1,1,No,0,United States,California,White Water,92282,33.972293,-116.654195,805,Yes,4,0.7992248706582362,,1,29.15,Yes,Yes,Fiber Optic,9,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.3406815692150957,1.3662565517354548,0.0,0,1515.8,6892.2,4,Stayed,No,47,4621,Unknown,Unknown
5628-RKIFK,0,76,No,1,0,No,0,United States,California,Bloomington,92316,34.059722,-117.39104,25995,No,0,0.676977069273095,,1,24.84,Yes,Yes,Fiber Optic,14,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,1.222693982203301,1.2312203841810883,0.0,0,1217.16,6287.56,3,Stayed,No,22,5348,Unknown,Unknown
5760-WRAHC,0,78,No,1,0,No,0,United States,California,Fontana,92336,34.136367,-117.460803,54586,No,0,-0.42325314319317653,Offer D,1,49.98,No,Yes,DSL,28,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,0.1657910900976468,-0.32434331068538874,0.0,0,1099.56,2644.96,3,Stayed,No,32,3509,Unknown,Unknown
1480-BKXGA,1,75,No,1,1,No,0,United States,California,Mentone,92359,34.103578,-117.04054,7324,Yes,5,1.6142102132258447,Offer A,1,21.37,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,1.7046151122514768,2.702717445324994,0.0,120,1538.64,10063.54,3,Stayed,No,64,4404,Unknown,Unknown
9076-AXYIK,1,66,No,1,1,No,0,United States,California,Nipton,92364,35.478736,-115.516984,162,Yes,2,1.2882160761988013,,1,20.19,Yes,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,1.2409737492051283,1.87906301744314,0.0,0,1292.16,7830.61,4,Stayed,No,28,6270,Unknown,Unknown
4933-IKULF,0,71,No,1,0,No,0,United States,California,Pinon Hills,92372,34.459322,-117.629729,4280,No,0,-0.6269994788350787,Offer D,1,24.15,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,-1.4660935640654862,-0.8604280699829198,0.0,0,410.55,741.15,4,Stayed,No,40,4086,Unknown,Unknown
3780-DDGSE,1,77,No,1,1,Yes,1,United States,California,Shoshone,92384,35.924252,-116.188668,87,Yes,6,0.10648732947576899,Offer C,1,14.19,No,Yes,DSL,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.37517751211857825,0.20600461796440755,0.0,0,496.65,3243.85,5,Stayed,No,38,5479,Unknown,Unknown
4612-SSVHJ,0,74,No,1,0,No,0,United States,California,Yermo,92398,35.013299,-116.834092,1195,No,0,-0.5047516774499374,Offer D,1,23.18,No,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.5546515881365197,-0.26865192393584286,0.0,0,463.6,2135.2,5,Stayed,No,27,2416,Unknown,Unknown
5756-OZRIO,1,73,No,1,1,No,0,United States,California,Riverside,92504,33.9108,-117.398153,46550,Yes,9,1.1659682748136602,,1,34.24,Yes,Yes,DSL,20,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-0.023653767921291324,0.7158764741484438,0.0,0,2088.6400000000003,5991.24,4,Stayed,No,29,4001,Unknown,Unknown
4513-CXYIX,0,73,No,1,1,No,0,United States,California,Lake Elsinore,92532,33.705836,-117.318204,4546,Yes,4,1.5734609460974642,Offer A,1,43.99,Yes,Yes,Fiber Optic,17,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,0.5297246331340278,1.4984684334324754,0.0,0,3123.29,8799.29,3,Stayed,No,54,4583,Unknown,Unknown
4332-MUOEZ,1,78,No,1,1,No,0,United States,California,Moreno Valley,92553,33.923149,-117.244933,61205,Yes,1,-0.5047516774499374,,1,32.54,No,Yes,Fiber Optic,5,Yes,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Credit Card,0.9817334171792131,-0.20391399654948478,0.0,0,650.8,2469.1,3,Stayed,No,32,2574,Unknown,Unknown
6705-LXORM,0,79,No,1,1,No,0,United States,California,Perris,92570,33.787298,-117.320676,36817,Yes,1,-1.1159906843756437,Offer E,1,5.42,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.17576187209864347,-0.8727843206088095,0.0,0,27.1,329.70000000000005,4,Stayed,No,24,2064,Unknown,Unknown
4109-CYRBD,1,77,No,1,1,No,0,United States,California,Menifee,92584,33.653338,-117.178271,14068,Yes,1,-0.13800827329451357,Offer C,1,37.65,Yes,Yes,DSL,9,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.43744122096265586,-0.36997317906813876,0.0,0,1091.85,2533.85,5,Stayed,No,39,5495,Unknown,Unknown
8606-CIQUL,1,77,No,1,1,Yes,1,United States,California,Temecula,92591,33.540604,-117.10909,25655,Yes,1,1.6142102132258447,Offer A,1,30.78,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,1.6946443302504801,2.7001800010000347,0.0,110,2216.16,10725.31,4,Stayed,No,60,5168,Unknown,Unknown
0356-OBMAC,0,80,No,1,0,No,0,United States,California,Winchester,92596,33.657433,-117.04254,4093,No,0,0.9622219391717579,,1,17.33,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,1.1678546811978192,1.511839661788349,0.0,0,970.48,6676.78,3,Stayed,No,45,5840,Unknown,Unknown
1297-VQDRP,1,80,No,1,1,Yes,1,United States,California,Foothill Ranch,92610,33.698728,-117.67768,10936,No,0,1.451213144712323,Offer A,1,32.11,Yes,Yes,Fiber Optic,12,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,1.4088152462219072,2.2503462840178665,0.0,50,2183.48,9613.28,5,Stayed,No,66,4324,Unknown,Unknown
4676-MQUEA,1,80,No,1,1,No,0,United States,California,Laguna Beach,92651,33.570023,-117.773669,25206,Yes,9,0.7177263364014754,,1,14.49,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,1.2343265612044643,1.3173169733636274,0.0,0,724.5,5990.0,3,Stayed,No,25,4184,Unknown,Unknown
7025-WCBNE,1,74,No,1,0,No,0,United States,California,Santa Ana,92705,33.766004,-117.786763,44117,No,0,0.5954785350163341,,1,14.78,Yes,Yes,DSL,10,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,-0.17155370093607614,0.209005421687838,0.0,0,694.66,3448.66,3,Stayed,No,33,3155,Unknown,Unknown
6030-REHUX,0,76,No,1,1,No,0,United States,California,Fountain Valley,92708,33.712036,-117.950113,54548,Yes,6,-0.178757540422894,Offer C,1,45.67,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.5317882242341998,0.40776453889857883,0.0,0,1278.76,4483.16,4,Stayed,No,58,3906,Unknown,Unknown
6522-YRBXD,1,68,No,1,1,No,0,United States,California,Anaheim,92802,33.807864,-117.923782,45086,Yes,3,0.10648732947576899,Offer C,1,20.44,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.9900424021800438,0.4788129799974449,0.0,0,715.4000000000001,4080.8,3,Stayed,No,69,2631,Unknown,Unknown
6689-VRRTK,0,71,No,1,0,No,0,United States,California,Camarillo,93010,34.227846,-119.079903,42853,No,0,0.47323073363119283,,1,49.75,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,1.4968904872307114,1.138526439753655,0.0,0,2189.0,7049.35,3,Stayed,No,35,5720,Unknown,Unknown
7134-MJPDY,0,69,No,1,0,No,0,United States,California,Moorpark,93021,34.312945,-118.858169,32984,No,0,1.3697146104555622,Offer A,1,11.63,Yes,Yes,Fiber Optic,5,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,1.2659007042076202,2.072482469204836,0.0,60,767.58,7804.33,3,Stayed,No,40,5569,Unknown,Unknown
4881-JVQOD,1,73,No,1,1,Yes,3,United States,California,Oxnard,93030,34.223244,-119.18012,79736,Yes,1,-0.9122443487337416,,0,0.0,No,Yes,Cable,53,No,No,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,-1.004113998019304,-0.8463066406961886,0.0,0,0.0,362.6,4,Stayed,No,55,5248,Unknown,Unknown
6797-UCJHZ,0,74,No,1,1,No,0,United States,California,Simi Valley,93065,34.269449,-118.768471,64802,Yes,7,1.3697146104555622,Offer A,1,25.51,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,1.3240635992134344,2.0030668183672478,0.0,0,1683.66,8503.11,3,Stayed,No,27,5722,Unknown,Unknown
2469-DTSGX,0,72,No,1,0,No,0,United States,California,Somis,93066,34.297628,-119.014627,2966,No,0,1.6142102132258447,Offer A,1,44.81,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,1.5583769762368582,2.499082022063679,0.0,0,3226.32,11169.77,5,Stayed,No,75,5388,Unknown,Unknown
4908-XAXAY,0,70,No,1,0,No,0,United States,California,Buttonwillow,93206,35.451402,-119.488413,2078,No,0,0.676977069273095,,1,47.72,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.8338334841644282,0.8855984023883436,0.0,0,2338.28,6625.48,4,Stayed,No,30,5982,Unknown,Unknown
3509-GWQGF,1,74,No,1,0,No,0,United States,California,Ducor,93218,35.846067,-119.004073,823,No,0,-0.3417546089364157,Offer C,1,31.73,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,One Year,No,Credit Card,0.17410007509847744,-0.24173294935801162,0.0,140,761.52,2634.12,3,Stayed,No,77,5242,Unknown,Unknown
3729-OWRVL,1,80,No,1,0,No,0,United States,California,Pixley,93256,35.957019,-119.330928,4198,No,0,1.3289653433271817,,1,44.23,Yes,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,1.5151702542325387,2.1913672520125034,0.0,0,2874.95,10121.1,3,Stayed,No,79,4295,Unknown,Unknown
7251-LJBQN,0,74,No,1,0,No,0,United States,California,Strathmore,93267,36.141319,-119.129075,5689,No,0,0.31023366511767114,,1,28.54,Yes,Yes,Fiber Optic,24,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,1.2958130502106107,0.8419984894655612,0.0,0,1141.6,5330.0,3,Stayed,No,20,3568,Unknown,Unknown
2682-KEVRP,0,65,No,1,0,No,0,United States,California,Woodlake,93286,36.464635,-119.094348,8870,No,0,-0.42325314319317653,,1,34.39,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.4860351280674797,-0.8223002109087456,0.0,0,756.58,1173.58,3,Stayed,No,21,4327,Unknown,Unknown
9978-HYCIN,1,72,No,1,1,Yes,1,United States,California,Bakersfield,93301,35.383937,-119.020428,12963,Yes,1,0.5954785350163341,,1,42.29,No,Yes,Fiber Optic,22,No,Yes,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,0.6709773781481484,0.7668239432469787,0.0,80,1987.63,6085.68,3,Stayed,No,68,3384,Unknown,Unknown
8329-UTMVM,1,76,No,1,0,No,0,United States,California,Bakersfield,93313,35.140938,-119.051348,25126,No,0,-0.2195068075512744,Offer C,1,34.39,Yes,Yes,Fiber Optic,19,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.325725396213601,0.3016773013820111,0.0,0,928.53,3892.53,4,Stayed,No,31,3104,Unknown,Unknown
6952-OMNWB,1,75,No,1,1,No,0,United States,California,Creston,93432,35.480896,-120.469476,1203,Yes,7,1.451213144712323,Offer A,1,34.31,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.5180920541328647,1.4602081859587381,0.0,0,2333.08,7922.38,4,Stayed,No,28,5581,Unknown,Unknown
6549-YMFAW,1,70,No,1,1,No,0,United States,California,Los Olivos,93441,34.70434,-120.02609,1317,Yes,1,-0.9529936158621221,,1,1.66,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.4461520000634926,-0.9160532625326839,0.0,0,14.94,219.49,4,Stayed,No,69,2302,Unknown,Unknown
1307-TVUFB,1,66,No,1,0,No,0,United States,California,Santa Ynez,93460,34.630356,-120.032564,5710,No,0,0.391732199374432,,1,13.51,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.48485611412954227,0.4694134036284644,0.0,0,567.42,3911.52,4,Stayed,No,79,2399,Unknown,Unknown
7503-MIOGA,0,68,No,1,1,No,0,United States,California,Shandon,93461,35.634488,-120.293534,1255,No,0,1.6142102132258447,Offer A,1,48.51,Yes,Yes,Cable,17,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.8338334841644282,1.9491847397450646,0.0,0,3492.72,10190.07,3,Stayed,No,56,5881,Unknown,Unknown
2499-AJYUA,0,69,No,1,1,No,0,United States,California,Benton,93512,37.653947,-118.231443,340,Yes,8,1.6142102132258447,Offer A,1,15.85,Yes,Yes,Fiber Optic,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,1.5301264272340338,2.472074788552806,0.0,0,1141.2,9023.45,5,Stayed,No,80,5933,Unknown,Unknown
6919-ELBGL,1,75,No,1,1,No,0,United States,California,Big Pine,93513,37.245505,-118.062943,1826,Yes,3,1.6142102132258447,Offer A,1,21.38,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,1.6680555782478224,2.6107075076286366,0.0,0,1539.36,9735.76,3,Stayed,No,61,6268,Unknown,Unknown
3966-HRMZA,0,74,No,1,0,No,0,United States,California,Bishop,93514,37.04584,-118.397236,13309,No,0,-1.1974892186324047,Offer E,1,41.44,No,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,No,One Year,No,Credit Card,0.3419415721152558,-0.9167813987302811,5.49,10,124.32,331.73,4,Joined,No,56,3545,Unknown,Unknown
5671-RQRLP,0,72,No,1,1,No,0,United States,California,Fowler,93625,36.625792,-119.672483,5635,Yes,4,1.5327116789690838,Offer A,1,16.87,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,0.36188313611724954,1.381701865017817,25.67,0,1180.9,6566.629999999999,4,Stayed,No,30,4181,Unknown,Unknown
4785-NKHCX,1,65,No,1,0,No,0,United States,California,O Neals,93645,37.140104,-119.657092,173,No,0,-1.1159906843756437,Offer E,1,30.14,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.4860351280674797,-0.9647721935719065,0.0,0,150.7,244.85,5,Stayed,No,31,2154,Unknown,Unknown
4250-WAROZ,1,70,No,1,1,Yes,3,United States,California,Fresno,93701,36.749403,-119.787574,13858,Yes,4,1.1252190076852797,,1,19.68,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.9468356801757247,1.541958022688955,0.0,0,1180.8,6955.35,3,Stayed,No,70,4353,Unknown,Unknown
3523-BRGUW,1,65,No,1,0,No,0,United States,California,Los Altos,94022,37.349546,-122.134356,18486,No,0,-0.26025607467965484,Offer C,1,29.88,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.5109620830699715,-0.7838193161024032,9.49,0,776.88,1271.59,5,Stayed,No,64,2269,Unknown,Unknown
2123-AGEEN,0,66,No,1,0,No,0,United States,California,Millbrae,94030,37.601248,-122.403099,20350,No,0,-1.0344921501188828,Offer E,1,26.29,No,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,0.6510358141461546,-0.737284793655972,29.17,10,184.03,774.51,3,Stayed,No,38,2107,Unknown,Unknown
1258-YMZNM,0,70,No,1,0,No,0,United States,California,Montara,94037,37.540582,-122.509594,2346,No,0,-0.2195068075512744,Offer C,1,35.76,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.5201556452330371,0.25472354900363003,0.0,0,965.52,3823.12,3,Stayed,No,56,4997,Unknown,Unknown
6259-WJQLC,1,77,No,1,0,No,0,United States,California,Pacifica,94044,37.573633,-122.455167,38885,No,0,-0.015760471909372284,Offer C,1,1.12,Yes,Yes,Fiber Optic,5,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.5430190091353566,0.1495409655507436,19.25,0,35.84,2635.84,4,Stayed,No,50,2143,Unknown,Unknown
7508-SMHXL,0,72,No,1,0,No,0,United States,California,San Francisco,94109,37.794487,-122.42227,56330,No,0,-0.7084980130918396,,1,1.67,Yes,Yes,Fiber Optic,21,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,0.8055829351616043,-0.4378001691109693,45.69,0,25.05,1267.66,4,Stayed,No,77,4452,Unknown,Unknown
3956-CJUST,0,67,No,1,0,No,0,United States,California,San Francisco,94115,37.786031,-122.437301,33122,No,0,-0.38250387606479613,,1,17.62,No,Yes,Fiber Optic,25,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,0.35357415111641893,-0.2810302392949931,0.0,80,405.2600000000001,2128.81,4,Stayed,No,49,2491,Unknown,Unknown
4824-GUCBY,0,77,No,1,0,No,0,United States,California,San Francisco,94127,37.736535,-122.45732,20643,No,0,-0.42325314319317653,,1,23.43,No,Yes,Fiber Optic,22,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.5629605731373504,-0.2027666304199378,29.88,0,515.46,2306.48,4,Stayed,No,34,5602,Unknown,Unknown
6630-UJZMY,0,73,No,1,1,No,0,United States,California,Palo Alto,94306,37.416159,-122.131337,24492,Yes,10,-1.1567399515040242,,1,14.34,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6144762801425001,-0.8703792646834131,39.93,0,57.36,325.48,3,Stayed,No,37,5251,Unknown,Unknown
9904-EHEVJ,0,66,No,1,1,Yes,1,United States,California,Bethel Island,94511,38.050558,-121.646924,2379,Yes,9,-0.015760471909372284,Offer C,1,5.73,Yes,Yes,Fiber Optic,30,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,0.8836873941694119,0.2719119762135732,26.98,0,183.36,3052.9300000000003,5,Stayed,No,35,2965,Unknown,Unknown
2826-DXLQO,1,80,No,1,1,No,0,United States,California,El Cerrito,94530,37.924838,-122.289145,23141,Yes,10,-1.0344921501188828,Offer E,0,0.0,No,Yes,DSL,13,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-1.1619847130350858,-0.9090366773558396,11.83,0,0.0,208.62,3,Stayed,No,69,2587,Unknown,Unknown
9489-UTFKA,1,76,No,1,1,No,0,United States,California,Travis Afb,94535,38.265899,-121.939461,9978,Yes,9,-0.9937428829905025,Offer E,1,22.4,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,-0.12834697893175703,-0.7627474958386091,16.58,0,179.2,714.5699999999999,3,Stayed,No,27,2136,Unknown,Unknown
4849-PYRLQ,0,80,No,1,0,No,0,United States,California,Fremont,94536,37.572273,-121.964583,66543,No,0,0.9622219391717579,,1,37.3,Yes,Yes,DSL,8,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,0.28211688010927544,0.7827767453943326,17.16,0,2088.8,6125.84,3,Stayed,No,26,4011,Unknown,Unknown
2858-EIMXH,0,69,No,1,1,No,0,United States,California,Vallejo,94592,38.093701,-122.276589,159,Yes,1,0.8399741377866167,,1,30.09,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,1.0332491241843629,1.207324278059948,18.85,0,1594.77,6592.17,3,Stayed,No,65,5325,Unknown,Unknown
6419-ZTTLE,1,69,No,1,1,No,0,United States,California,Yountville,94599,38.421458,-122.365048,2873,Yes,2,-0.38250387606479613,,1,45.83,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,-1.462769970065154,-0.7922039147413998,37.64,0,1054.09,1501.65,5,Stayed,No,45,3418,Unknown,Unknown
8242-SOQUO,0,73,No,1,0,No,0,United States,California,Oakland,94619,37.787186,-122.14633,24518,No,0,-1.1159906843756437,Offer E,1,14.22,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6626683931473177,-0.8331119302063992,41.2,0,71.10000000000001,422.4,4,Stayed,No,54,2660,Unknown,Unknown
7460-ITWWP,0,67,No,1,1,No,0,United States,California,Oakland,94621,37.750553,-122.197175,30751,Yes,5,0.5139800007595733,,1,40.85,No,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.7091987091519689,0.697717198675038,12.19,0,1838.25,5687.51,4,Stayed,No,41,2701,Unknown,Unknown
7868-TMWMZ,0,69,No,1,1,No,0,United States,California,Berkeley,94703,37.863843,-122.275684,19763,Yes,2,1.1252190076852797,,1,24.62,No,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,1.503537675231376,1.9363871944539643,0.0,0,1477.2,8145.55,5,Stayed,No,59,4953,Unknown,Unknown
4829-ZLJTK,0,80,No,1,1,No,0,United States,California,Penngrove,94951,38.325599,-122.642352,3777,Yes,5,1.6142102132258447,Offer A,1,15.23,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,1.58330393123935,2.5447118904464294,0.0,0,1096.56,9143.41,3,Stayed,No,37,6144,Unknown,Unknown
8883-GRDWQ,1,68,No,1,0,No,0,United States,California,Stinson Beach,94970,37.921137,-122.657562,781,No,0,-0.5047516774499374,,1,22.31,No,Yes,DSL,21,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,-0.357674964954682,-0.5403570493058542,0.0,0,446.2,1502.1,4,Stayed,No,20,5090,Unknown,Unknown
9845-PEEKO,0,71,No,1,0,No,0,United States,California,Brookdale,95007,37.106902,-122.100006,1007,No,0,1.0844697405568993,,1,6.13,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,0.47987072312904416,1.019376880146861,0.0,0,361.67,4952.02,5,Stayed,No,25,5400,Unknown,Unknown
1751-NCDLI,1,74,No,1,1,No,0,United States,California,Castroville,95012,36.784481,-121.759054,8582,Yes,6,0.5547292678879536,,1,4.2,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.1329569441943304,1.0081459309172573,0.0,0,193.2,4758.099999999999,5,Stayed,No,41,2641,Unknown,Unknown
